1.6800,0.0000,0.0000
1.7000,0.0000,0.0000
1.7200,0.0000,0.0000
1.7400,0.0000,0.0000
1.7600,0.0000,0.0000
1.7800,0.0000,0.0000
1.8000,0.0000,0.0000
1.8200,0.0000,0.0000
1.8400,0.0000,0.0000
1.8600,0.0000,0.0000
1.8800,0.0000,0.0000
1.9000,0.0000,0.0000
1.9200,0.0000,0.0000
1.9400,0.0000,0.0000
1.9600,0.0000,0.0000
1.9800,0.0000,0.0000
2.0000,0.0000,0.0000
2.0200,0.0000,0.0000
2.0400,0.0000,0.0000
2.0600,0.0000,0.0000
2.0800,0.0000,0.0000
2.1000,0.0000,0.0000
2.1200,0.0000,0.0000
2.1400,0.0000,0.0000
2.1600,0.0000,0.0000
2.1800,0.0000,0.0000
2.2000,0.0000,0.0000
2.2200,0.0000,0.0000
2.2400,0.0000,0.0000
2.2600,0.0000,0.0000
2.2800,0.0000,0.0000
2.3000,0.0000,0.0000
2.3200,0.0000,0.0000
2.3400,0.0000,0.0000
2.3600,0.0000,0.0000
2.3800,0.0000,0.0000
2.4000,0.0000,0.0000
2.4200,0.0000,0.0000
2.4400,0.0000,0.0000
2.4600,0.0000,0.0000
2.4800,0.0000,0.0000
2.5000,0.0000,0.0000
2.5200,0.0000,0.0000
2.5400,0.0000,0.0000
2.5600,0.0000,0.0000
2.5800,0.0000,0.0000
2.6000,0.0000,0.0000
2.6200,0.0000,0.0000
2.6400,0.0000,0.0000
2.6600,0.0000,0.0000
2.6800,0.0000,0.0000
2.7000,0.0000,0.0000
2.7200,0.0000,0.0000
2.7400,0.0000,0.0000
2.7600,0.0000,0.0000
2.7800,0.0000,0.0000
2.8000,0.0000,0.0000
2.8200,0.0000,0.0000
2.8400,0.0000,0.0000
2.8600,0.0000,0.0000
2.8800,0.0000,0.0000
2.9000,0.0000,0.0000
2.9200,0.0000,0.0000
2.9400,0.0000,0.0000
2.9600,0.0000,0.0000
2.9800,0.0000,0.0000
3.0000,0.0000,0.0000
3.0000,0.0200,0.0000
3.0000,0.0400,0.0000
3.0000,0.0600,0.0000
3.0000,0.0800,0.0000
3.0000,0.1000,0.0000
3.0000,0.1200,0.0000
3.0000,0.1400,0.0000
3.0000,0.1600,0.0000
3.0000,0.1800,0.0000
3.0000,0.2000,0.0000
3.0000,0.2200,0.0000
3.0000,0.2400,0.0000
3.0000,0.2600,0.0000
3.0000,0.2800,0.0000
3.0000,0.3000,0.0000
3.0000,0.3200,0.0000
3.0000,0.3400,0.0000
3.0000,0.3600,0.0000
3.0000,0.3800,0.0000
3.0000,0.4000,0.0000
3.0000,0.4200,0.0000
3.0000,0.4400,0.0000
3.0000,0.4600,0.0000
3.0000,0.4800,0.0000
3.0000,0.5000,0.0000
3.0000,0.5200,0.0000
3.0000,0.5400,0.0000
3.0000,0.5600,0.0000
3.0000,0.5800,0.0000
3.0000,0.6000,0.0000
3.0000,0.6200,0.0000
3.0000,0.6400,0.0000
3.0000,0.6600,0.0000
3.0000,0.6800,0.0000
3.0000,0.7000,0.0000
3.0000,0.7200,0.0000
3.0000,0.7400,0.0000
3.0000,0.7600,0.0000
3.0000,0.7800,0.0000
3.0000,0.8000,0.0000
3.0000,0.8200,0.0000
3.0000,0.8400,0.0000
3.0000,0.8600,0.0000
3.0000,0.8800,0.0000
3.0000,0.9000,0.0000
3.0000,0.9200,0.0000
3.0000,0.9400,0.0000
3.0000,0.9600,0.0000
3.0000,0.9800,0.0000
3.0000,1.0000,0.0000
2.9800,1.0000,0.0000
2.9600,1.0000,0.0000
2.9400,1.0000,0.0000
2.9200,1.0000,0.0000
2.9000,1.0000,0.0000
2.8800,1.0000,0.0000
2.8600,1.0000,0.0000
2.8400,1.0000,0.0000
2.8200,1.0000,0.0000
2.8000,1.0000,0.0000
2.7800,1.0000,0.0000
2.7600,1.0000,0.0000
2.7400,1.0000,0.0000
2.7200,1.0000,0.0000
2.7000,1.0000,0.0000
2.6800,1.0000,0.0000
2.6600,1.0000,0.0000
2.6400,1.0000,0.0000
2.6200,1.0000,0.0000
2.6000,1.0000,0.0000
2.5800,1.0000,0.0000
2.5600,1.0000,0.0000
2.5400,1.0000,0.0000
2.5200,1.0000,0.0000
2.5000,1.0000,0.0000
2.5000,1.0200,0.0000
2.5000,1.0400,0.0000
2.5000,1.0600,0.0000
2.5000,1.0800,0.0000
2.5000,1.1000,0.0000
2.5000,1.1200,0.0000
2.5000,1.1400,0.0000
2.5000,1.1600,0.0000
2.5000,1.1800,0.0000
2.5000,1.2000,0.0000
2.5000,1.2200,0.0000
2.5000,1.2400,0.0000
2.5000,1.2600,0.0000
2.5000,1.2800,0.0000
2.5000,1.3000,0.0000
2.5000,1.3200,0.0000
2.5000,1.3400,0.0000
2.5000,1.3600,0.0000
2.5000,1.3800,0.0000
2.5000,1.4000,0.0000
2.5000,1.4200,0.0000
2.5000,1.4400,0.0000
2.5000,1.4600,0.0000
2.5000,1.4800,0.0000
2.5000,1.5000,0.0000
2.5000,1.5200,0.0000
2.5000,1.5400,0.0000
2.5000,1.5600,0.0000
2.5000,1.5800,0.0000
2.5000,1.6000,0.0000
2.5000,1.6200,0.0000
2.5000,1.6400,0.0000
2.5000,1.6600,0.0000
2.5000,1.6800,0.0000
2.5000,1.7000,0.0000
2.5000,1.7200,0.0000
2.5000,1.7400,0.0000
2.5000,1.7600,0.0000
2.5000,1.7800,0.0000
2.5000,1.8000,0.0000
2.5000,1.8200,0.0000
2.5000,1.8400,0.0000
2.5000,1.8600,0.0000
2.5000,1.8800,0.0000
2.5000,1.9000,0.0000
2.5000,1.9200,0.0000
2.5000,1.9400,0.0000
2.5000,1.9600,0.0000
2.5000,1.9800,0.0000
2.5000,2.0000,0.0000
2.5000,2.0200,0.0000
2.5000,2.0400,0.0000
2.5000,2.0600,0.0000
2.5000,2.0800,0.0000
2.5000,2.1000,0.0000
2.5000,2.1200,0.0000
2.5000,2.1400,0.0000
2.5000,2.1600,0.0000
2.5000,2.1800,0.0000
2.5000,2.2000,0.0000
2.5000,2.2200,0.0000
2.5000,2.2400,0.0000
2.5000,2.2600,0.0000
2.5000,2.2800,0.0000
2.5000,2.3000,0.0000
2.5000,2.3200,0.0000
2.5000,2.3400,0.0000
2.5000,2.3600,0.0000
2.5000,2.3800,0.0000
2.5000,2.4000,0.0000
2.5000,2.4200,0.0000
2.5000,2.4400,0.0000
2.5000,2.4600,0.0000
2.5000,2.4800,0.0000
2.5000,2.5000,0.0000
2.5163,2.5121,0.0000
2.5326,2.5242,0.0000
2.5488,2.5363,0.0000
2.5651,2.5484,0.0000
2.5814,2.5605,0.0000
2.5977,2.5726,0.0000
2.6140,2.5847,0.0000
2.6302,2.5967,0.0000
2.6465,2.6088,0.0000
2.6628,2.6209,0.0000
2.6791,2.6330,0.0000
2.6953,2.6451,0.0000
2.7116,2.6572,0.0000
2.7279,2.6693,0.0000
2.7442,2.6814,0.0000
2.7605,2.6935,0.0000
2.7767,2.7056,0.0000
2.7930,2.7177,0.0000
2.8093,2.7298,0.0000
2.8256,2.7419,0.0000
2.8419,2.7540,0.0000
2.8581,2.7660,0.0000
2.8744,2.7781,0.0000
2.8907,2.7902,0.0000
2.9070,2.8023,0.0000
2.9233,2.8144,0.0000
2.9395,2.8265,0.0000
2.9558,2.8386,0.0000
2.9721,2.8507,0.0000
2.9884,2.8628,0.0000
3.0047,2.8749,0.0000
3.0209,2.8870,0.0000
3.0372,2.8991,0.0000
3.0535,2.9112,0.0000
3.0698,2.9233,0.0000
3.0860,2.9353,0.0000
3.1023,2.9474,0.0000
3.1186,2.9595,0.0000
3.1349,2.9716,0.0000
3.1512,2.9837,0.0000
3.1674,2.9958,0.0000
3.1837,3.0079,0.0000
3.2000,3.0200,0.0000
3.1836,3.0085,0.0000
3.1671,2.9970,0.0000
3.1507,2.9855,0.0000
3.1342,2.9740,0.0000
3.1178,2.9625,0.0000
3.1014,2.9510,0.0000
3.0849,2.9395,0.0000
3.0685,2.9279,0.0000
3.0521,2.9164,0.0000
3.0356,2.9049,0.0000
3.0192,2.8934,0.0000
3.0027,2.8819,0.0000
2.9863,2.8704,0.0000
2.9699,2.8589,0.0000
2.9534,2.8474,0.0000
2.9370,2.8359,0.0000
2.9205,2.8244,0.0000
2.9041,2.8129,0.0000
2.8877,2.8014,0.0000
2.8712,2.7899,0.0000
2.8548,2.7784,0.0000
2.8384,2.7668,0.0000
2.8219,2.7553,0.0000
2.8055,2.7438,0.0000
2.7890,2.7323,0.0000
2.7726,2.7208,0.0000
2.7562,2.7093,0.0000
2.7397,2.6978,0.0000
2.7233,2.6863,0.0000
2.7068,2.6748,0.0000
2.6904,2.6633,0.0000
2.6740,2.6518,0.0000
2.6575,2.6403,0.0000
2.6411,2.6288,0.0000
2.6247,2.6173,0.0000
2.6082,2.6058,0.0000
2.5918,2.5942,0.0000
2.5753,2.5827,0.0000
2.5589,2.5712,0.0000
2.5425,2.5597,0.0000
2.5260,2.5482,0.0000
2.5096,2.5367,0.0000
2.4932,2.5252,0.0000
2.4767,2.5137,0.0000
2.4603,2.5022,0.0000
2.4438,2.4907,0.0000
2.4274,2.4792,0.0000
2.4110,2.4677,0.0000
2.3945,2.4562,0.0000
2.3781,2.4447,0.0000
2.3616,2.4332,0.0000
2.3452,2.4216,0.0000
2.3288,2.4101,0.0000
2.3123,2.3986,0.0000
2.2959,2.3871,0.0000
2.2795,2.3756,0.0000
2.2630,2.3641,0.0000
2.2466,2.3526,0.0000
2.2301,2.3411,0.0000
2.2137,2.3296,0.0000
2.1973,2.3181,0.0000
2.1808,2.3066,0.0000
2.1644,2.2951,0.0000
2.1479,2.2836,0.0000
2.1315,2.2721,0.0000
2.1151,2.2605,0.0000
2.0986,2.2490,0.0000
2.0822,2.2375,0.0000
2.0658,2.2260,0.0000
2.0493,2.2145,0.0000
2.0329,2.2030,0.0000
2.0164,2.1915,0.0000
2.0000,2.1800,0.0000
1.9836,2.1685,0.0000
1.9671,2.1570,0.0000
1.9507,2.1455,0.0000
1.9342,2.1340,0.0000
1.9178,2.1225,0.0000
1.9014,2.1110,0.0000
1.8849,2.0995,0.0000
1.8685,2.0879,0.0000
1.8521,2.0764,0.0000
1.8356,2.0649,0.0000
1.8192,2.0534,0.0000
1.8027,2.0419,0.0000
1.7863,2.0304,0.0000
1.7699,2.0189,0.0000
1.7534,2.0074,0.0000
1.7370,1.9959,0.0000
1.7205,1.9844,0.0000
1.7041,1.9729,0.0000
1.6877,1.9614,0.0000
1.6712,1.9499,0.0000
1.6548,1.9384,0.0000
1.6384,1.9268,0.0000
1.6219,1.9153,0.0000
1.6055,1.9038,0.0000
1.5890,1.8923,0.0000
1.5726,1.8808,0.0000
1.5562,1.8693,0.0000
1.5397,1.8578,0.0000
1.5233,1.8463,0.0000
1.5068,1.8348,0.0000
1.4904,1.8233,0.0000
1.4740,1.8118,0.0000
1.4575,1.8003,0.0000
1.4411,1.7888,0.0000
1.4247,1.7773,0.0000
1.4082,1.7658,0.0000
1.3918,1.7542,0.0000
1.3753,1.7427,0.0000
1.3589,1.7312,0.0000
1.3425,1.7197,0.0000
1.3260,1.7082,0.0000
1.3096,1.6967,0.0000
1.2932,1.6852,0.0000
1.2767,1.6737,0.0000
1.2603,1.6622,0.0000
1.2438,1.6507,0.0000
1.2274,1.6392,0.0000
1.2110,1.6277,0.0000
1.1945,1.6162,0.0000
1.1781,1.6047,0.0000
1.1616,1.5932,0.0000
1.1452,1.5816,0.0000
1.1288,1.5701,0.0000
1.1123,1.5586,0.0000
1.0959,1.5471,0.0000
1.0795,1.5356,0.0000
1.0630,1.5241,0.0000
1.0466,1.5126,0.0000
1.0301,1.5011,0.0000
1.0137,1.4896,0.0000
0.9973,1.4781,0.0000
0.9808,1.4666,0.0000
0.9644,1.4551,0.0000
0.9479,1.4436,0.0000
0.9315,1.4321,0.0000
0.9151,1.4205,0.0000
0.8986,1.4090,0.0000
0.8822,1.3975,0.0000
0.8658,1.3860,0.0000
0.8493,1.3745,0.0000
0.8329,1.3630,0.0000
0.8164,1.3515,0.0000
0.8000,1.3400,0.0000
0.7800,1.3400,0.0000
0.7600,1.3400,0.0000
0.7400,1.3400,0.0000
0.7200,1.3400,0.0000
0.7000,1.3400,0.0000
0.6800,1.3400,0.0000
0.6600,1.3400,0.0000
0.6400,1.3400,0.0000
0.6200,1.3400,0.0000
0.6000,1.3400,0.0000
0.5800,1.3400,0.0000
0.5600,1.3400,0.0000
0.5400,1.3400,0.0000
0.5200,1.3400,0.0000
0.5000,1.3400,0.0000
0.4800,1.3400,0.0000
0.4600,1.3400,0.0000
0.4400,1.3400,0.0000
0.4200,1.3400,0.0000
0.4000,1.3400,0.0000
0.3800,1.3400,0.0000
0.3600,1.3400,0.0000
0.3400,1.3400,0.0000
0.3200,1.3400,0.0000
0.3000,1.3400,0.0000
0.2800,1.3400,0.0000
0.2600,1.3400,0.0000
0.2400,1.3400,0.0000
0.2200,1.3400,0.0000
0.2000,1.3400,0.0000
0.2000,1.3600,0.0000
0.2000,1.3800,0.0000
0.2000,1.4000,0.0000
0.2000,1.4200,0.0000
0.2000,1.4400,0.0000
0.2000,1.4600,0.0000
0.2000,1.4800,0.0000
0.2000,1.5000,0.0000
0.2000,1.5200,0.0000
0.2000,1.5400,0.0000
0.2000,1.5600,0.0000
0.2000,1.5800,0.0000
0.2000,1.6000,0.0000
0.2000,1.6200,0.0000
0.2000,1.6400,0.0000
0.2000,1.6600,0.0000
0.2000,1.6800,0.0000
0.2000,1.7000,0.0000
0.2000,1.7200,0.0000
0.2000,1.7400,0.0000
0.2000,1.7600,0.0000
0.2000,1.7800,0.0000
0.2000,1.8000,0.0000
0.2000,1.8200,0.0000
0.2000,1.8400,0.0000
0.2000,1.8600,0.0000
0.2000,1.8800,0.0000
0.2000,1.9000,0.0000
0.2000,1.9200,0.0000
0.2000,1.9400,0.0000
0.2000,1.9600,0.0000
0.2000,1.9800,0.0000
0.2000,2.0000,0.0000
0.2000,2.0200,0.0000
0.2000,2.0400,0.0000
0.2000,2.0600,0.0000
0.2000,2.0800,0.0000
0.2000,2.1000,0.0000
0.2000,2.1200,0.0000
0.2000,2.1400,0.0000
0.2000,2.1600,0.0000
0.2000,2.1800,0.0000
0.2000,2.2000,0.0000
0.2000,2.2200,0.0000
0.2000,2.2400,0.0000
0.2000,2.2600,0.0000
0.2000,2.2800,0.0000
0.2000,2.3000,0.0000
0.2000,2.3200,0.0000
0.2000,2.3400,0.0000
0.2000,2.3600,0.0000
0.2000,2.3800,0.0000
0.2000,2.4000,0.0000
0.2000,2.4200,0.0000
0.2000,2.4400,0.0000
0.2000,2.4600,0.0000
0.2000,2.4800,0.0000
0.2000,2.5000,0.0000
0.2000,2.5200,0.0000
0.2000,2.5400,0.0000
0.2000,2.5600,0.0000
0.2000,2.5800,0.0000
0.2000,2.6000,0.0000
0.2000,2.6200,0.0000
0.2000,2.6400,0.0000
0.2000,2.6600,0.0000
0.2000,2.6800,0.0000
0.2000,2.7000,0.0000
0.2000,2.7200,0.0000
0.2000,2.7400,0.0000
0.2000,2.7600,0.0000
0.2000,2.7800,0.0000
0.2000,2.8000,0.0000
0.2000,2.8200,0.0000
0.2000,2.8400,0.0000
0.2000,2.8600,0.0000
0.2000,2.8800,0.0000
0.2000,2.9000,0.0000
0.2000,2.9200,0.0000
0.2000,2.9400,0.0000
0.2000,2.9600,0.0000
0.2000,2.9800,0.0000
0.2000,3.0000,0.0000
0.2000,3.0200,0.0000
0.1882,3.0365,0.0000
0.1765,3.0529,0.0000
0.1647,3.0694,0.0000
0.1529,3.0859,0.0000
0.1412,3.1024,0.0000
0.1294,3.1188,0.0000
0.1176,3.1353,0.0000
0.1059,3.1518,0.0000
0.0941,3.1682,0.0000
0.0824,3.1847,0.0000
0.0706,3.2012,0.0000
0.0588,3.2176,0.0000
0.0471,3.2341,0.0000
0.0353,3.2506,0.0000
0.0235,3.2671,0.0000
0.0118,3.2835,0.0000
0.0000,3.3000,0.0000
-0.0118,3.3165,0.0000
-0.0235,3.3329,0.0000
-0.0353,3.3494,0.0000
-0.0471,3.3659,0.0000
-0.0588,3.3824,0.0000
-0.0706,3.3988,0.0000
-0.0824,3.4153,0.0000
-0.0941,3.4318,0.0000
-0.1059,3.4482,0.0000
-0.1176,3.4647,0.0000
-0.1294,3.4812,0.0000
-0.1412,3.4976,0.0000
-0.1529,3.5141,0.0000
-0.1647,3.5306,0.0000
-0.1765,3.5471,0.0000
-0.1882,3.5635,0.0000
-0.2000,3.5800,0.0000
-0.2118,3.5965,0.0000
-0.2235,3.6129,0.0000
-0.2353,3.6294,0.0000
-0.2471,3.6459,0.0000
-0.2588,3.6624,0.0000
-0.2706,3.6788,0.0000
-0.2824,3.6953,0.0000
-0.2941,3.7118,0.0000
-0.3059,3.7282,0.0000
-0.3176,3.7447,0.0000
-0.3294,3.7612,0.0000
-0.3412,3.7776,0.0000
-0.3529,3.7941,0.0000
-0.3647,3.8106,0.0000
-0.3765,3.8271,0.0000
-0.3882,3.8435,0.0000
-0.4000,3.8600,0.0000
-0.3969,3.8800,0.0000
-0.3938,3.9000,0.0000
-0.3906,3.9200,0.0000
-0.3875,3.9400,0.0000
-0.3844,3.9600,0.0000
-0.3813,3.9800,0.0000
-0.3781,4.0000,0.0000
-0.3750,4.0200,0.0000
-0.3719,4.0400,0.0000
-0.3688,4.0600,0.0000
-0.3656,4.0800,0.0000
-0.3625,4.1000,0.0000
-0.3594,4.1200,0.0000
-0.3563,4.1400,0.0000
-0.3531,4.1600,0.0000
-0.3500,4.1800,0.0000
-0.3469,4.2000,0.0000
-0.3438,4.2200,0.0000
-0.3406,4.2400,0.0000
-0.3375,4.2600,0.0000
-0.3344,4.2800,0.0000
-0.3312,4.3000,0.0000
-0.3281,4.3200,0.0000
-0.3250,4.3400,0.0000
-0.3219,4.3600,0.0000
-0.3187,4.3800,0.0000
-0.3156,4.4000,0.0000
-0.3125,4.4200,0.0000
-0.3094,4.4400,0.0000
-0.3063,4.4600,0.0000
-0.3031,4.4800,0.0000
-0.3000,4.5000,0.0000
-0.2877,4.5158,0.0000
-0.2754,4.5316,0.0000
-0.2632,4.5474,0.0000
-0.2509,4.5632,0.0000
-0.2386,4.5789,0.0000
-0.2263,4.5947,0.0000
-0.2140,4.6105,0.0000
-0.2018,4.6263,0.0000
-0.1895,4.6421,0.0000
-0.1772,4.6579,0.0000
-0.1649,4.6737,0.0000
-0.1526,4.6895,0.0000
-0.1404,4.7053,0.0000
-0.1281,4.7211,0.0000
-0.1158,4.7368,0.0000
-0.1035,4.7526,0.0000
-0.0912,4.7684,0.0000
-0.0789,4.7842,0.0000
-0.0667,4.8000,0.0000
-0.0544,4.8158,0.0000
-0.0421,4.8316,0.0000
-0.0298,4.8474,0.0000
-0.0175,4.8632,0.0000
-0.0053,4.8789,0.0000
0.0070,4.8947,0.0000
0.0193,4.9105,0.0000
0.0316,4.9263,0.0000
0.0439,4.9421,0.0000
0.0561,4.9579,0.0000
0.0684,4.9737,0.0000
0.0807,4.9895,0.0000
0.0930,5.0053,0.0000
0.1053,5.0211,0.0000
0.1175,5.0368,0.0000
0.1298,5.0526,0.0000
0.1421,5.0684,0.0000
0.1544,5.0842,0.0000
0.1667,5.1000,0.0000
0.1789,5.1158,0.0000
0.1912,5.1316,0.0000
0.2035,5.1474,0.0000
0.2158,5.1632,0.0000
0.2281,5.1789,0.0000
0.2404,5.1947,0.0000
0.2526,5.2105,0.0000
0.2649,5.2263,0.0000
0.2772,5.2421,0.0000
0.2895,5.2579,0.0000
0.3018,5.2737,0.0000
0.3140,5.2895,0.0000
0.3263,5.3053,0.0000
0.3386,5.3211,0.0000
0.3509,5.3368,0.0000
0.3632,5.3526,0.0000
0.3754,5.3684,0.0000
0.3877,5.3842,0.0000
0.4000,5.4000,0.0000
0.4200,5.4036,0.0000
0.4400,5.4073,0.0000
0.4600,5.4109,0.0000
0.4800,5.4145,0.0000
0.5000,5.4182,0.0000
0.5200,5.4218,0.0000
0.5400,5.4255,0.0000
0.5600,5.4291,0.0000
0.5800,5.4327,0.0000
0.6000,5.4364,0.0000
0.6200,5.4400,0.0000
0.6400,5.4436,0.0000
0.6600,5.4473,0.0000
0.6800,5.4509,0.0000
0.7000,5.4545,0.0000
0.7200,5.4582,0.0000
0.7400,5.4618,0.0000
0.7600,5.4655,0.0000
0.7800,5.4691,0.0000
0.8000,5.4727,0.0000
0.8200,5.4764,0.0000
0.8400,5.4800,0.0000
0.8600,5.4836,0.0000
0.8800,5.4873,0.0000
0.9000,5.4909,0.0000
0.9200,5.4945,0.0000
0.9400,5.4982,0.0000
0.9600,5.5018,0.0000
0.9800,5.5055,0.0000
1.0000,5.5091,0.0000
1.0200,5.5127,0.0000
1.0400,5.5164,0.0000
1.0600,5.5200,0.0000
1.0800,5.5236,0.0000
1.1000,5.5273,0.0000
1.1200,5.5309,0.0000
1.1400,5.5345,0.0000
1.1600,5.5382,0.0000
1.1800,5.5418,0.0000
1.2000,5.5455,0.0000
1.2200,5.5491,0.0000
1.2400,5.5527,0.0000
1.2600,5.5564,0.0000
1.2800,5.5600,0.0000
1.3000,5.5636,0.0000
1.3200,5.5673,0.0000
1.3400,5.5709,0.0000
1.3600,5.5745,0.0000
1.3800,5.5782,0.0000
1.4000,5.5818,0.0000
1.4200,5.5855,0.0000
1.4400,5.5891,0.0000
1.4600,5.5927,0.0000
1.4800,5.5964,0.0000
1.5000,5.6000,0.0000
1.5200,5.6040,0.0000
1.5400,5.6080,0.0000
1.5600,5.6120,0.0000
1.5800,5.6160,0.0000
1.6000,5.6200,0.0000
1.6200,5.6240,0.0000
1.6400,5.6280,0.0000
1.6600,5.6320,0.0000
1.6800,5.6360,0.0000
1.7000,5.6400,0.0000
1.7200,5.6440,0.0000
1.7400,5.6480,0.0000
1.7600,5.6520,0.0000
1.7800,5.6560,0.0000
1.8000,5.6600,0.0000
1.8200,5.6640,0.0000
1.8400,5.6680,0.0000
1.8600,5.6720,0.0000
1.8800,5.6760,0.0000
1.9000,5.6800,0.0000
1.9200,5.6840,0.0000
1.9400,5.6880,0.0000
1.9600,5.6920,0.0000
1.9800,5.6960,0.0000
2.0000,5.7000,0.0000
2.0200,5.7040,0.0000
2.0400,5.7080,0.0000
2.0600,5.7120,0.0000
2.0800,5.7160,0.0000
2.1000,5.7200,0.0000
2.1200,5.7240,0.0000
2.1400,5.7280,0.0000
2.1600,5.7320,0.0000
2.1800,5.7360,0.0000
2.2000,5.7400,0.0000
2.2200,5.7440,0.0000
2.2400,5.7480,0.0000
2.2600,5.7520,0.0000
2.2800,5.7560,0.0000
2.3000,5.7600,0.0000
2.3200,5.7640,0.0000
2.3400,5.7680,0.0000
2.3600,5.7720,0.0000
2.3800,5.7760,0.0000
2.4000,5.7800,0.0000
2.4200,5.7840,0.0000
2.4400,5.7880,0.0000
2.4600,5.7920,0.0000
2.4800,5.7960,0.0000
2.5000,5.8000,0.0000
2.5077,5.8185,0.0000
2.5154,5.8369,0.0000
2.5231,5.8554,0.0000
2.5308,5.8738,0.0000
2.5385,5.8923,0.0000
2.5462,5.9108,0.0000
2.5538,5.9292,0.0000
2.5615,5.9477,0.0000
2.5692,5.9662,0.0000
2.5769,5.9846,0.0000
2.5846,6.0031,0.0000
2.5923,6.0215,0.0000
2.6000,6.0400,0.0000
2.6077,6.0585,0.0000
2.6154,6.0769,0.0000
2.6231,6.0954,0.0000
2.6308,6.1138,0.0000
2.6385,6.1323,0.0000
2.6462,6.1508,0.0000
2.6538,6.1692,0.0000
2.6615,6.1877,0.0000
2.6692,6.2062,0.0000
2.6769,6.2246,0.0000
2.6846,6.2431,0.0000
2.6923,6.2615,0.0000
2.7000,6.2800,0.0000
2.7077,6.2985,0.0000
2.7154,6.3169,0.0000
2.7231,6.3354,0.0000
2.7308,6.3538,0.0000
2.7385,6.3723,0.0000
2.7462,6.3908,0.0000
2.7538,6.4092,0.0000
2.7615,6.4277,0.0000
2.7692,6.4462,0.0000
2.7769,6.4646,0.0000
2.7846,6.4831,0.0000
2.7923,6.5015,0.0000
2.8000,6.5200,0.0000
2.8077,6.5385,0.0000
2.8154,6.5569,0.0000
2.8231,6.5754,0.0000
2.8308,6.5938,0.0000
2.8385,6.6123,0.0000
2.8462,6.6308,0.0000
2.8538,6.6492,0.0000
2.8615,6.6677,0.0000
2.8692,6.6862,0.0000
2.8769,6.7046,0.0000
2.8846,6.7231,0.0000
2.8923,6.7415,0.0000
2.9000,6.7600,0.0000
2.9077,6.7785,0.0000
2.9154,6.7969,0.0000
2.9231,6.8154,0.0000
2.9308,6.8338,0.0000
2.9385,6.8523,0.0000
2.9462,6.8708,0.0000
2.9538,6.8892,0.0000
2.9615,6.9077,0.0000
2.9692,6.9262,0.0000
2.9769,6.9446,0.0000
2.9846,6.9631,0.0000
2.9923,6.9815,0.0000
3.0000,7.0000,0.0000
2.9798,7.0000,0.0000
2.9596,7.0000,0.0000
2.9393,7.0000,0.0000
2.9191,7.0000,0.0000
2.8989,7.0000,0.0000
2.8787,7.0000,0.0000
2.8585,7.0000,0.0000
2.8383,7.0000,0.0000
2.8180,7.0000,0.0000
2.7978,7.0000,0.0000
2.7776,7.0000,0.0000
2.7574,7.0000,0.0000
2.7372,7.0000,0.0000
